id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_payment_next_month,adverse_target,profile_group_id
27094,190000,male,graduate_school,married,48,0,0,0,0,-2,-2,189158,150621,153900,0,0,0,6561,6900,0,0,0,0,0,0,14670262954835824260
27095,190000,male,high_school,single,35,0,0,0,0,0,0,170928,170290,175630,171572,161319,151119,6500,8031,7510,5500,6000,5500,0,0,486994153107071336
27096,140000,male,university,single,30,-1,-1,-1,-1,-1,-1,44300,54700,34050,3000,3000,49128,54700,34050,3000,3000,49128,5000,0,0,1723581663419420508
27097,160000,male,university,single,33,0,0,0,0,0,0,78859,81539,84216,86812,87679,90264,4000,4000,4000,3200,4000,4000,0,0,746602906497361919
27098,580000,male,graduate_school,married,35,-2,-2,-1,0,-1,0,9238,0,1758,2886,3733,3040,0,1758,2014,3793,7,2138,0,0,9949387031246024371
27099,500000,male,graduate_school,married,43,1,-2,-2,-2,-1,-1,0,0,0,0,177,4716,0,0,0,177,4716,1000,0,0,1976680725973469433
27100,130000,male,university,married,38,0,0,0,0,0,0,61105,61386,62681,64743,45288,48449,3000,4000,5000,3000,5000,2000,0,0,8553068845165461114
27101,300000,male,high_school,married,44,-1,-1,-1,-1,-1,-1,530,25576,1561,2106,2656,4274,25576,1561,2106,2656,4274,4310,0,0,2649285110244541854
27102,300000,male,university,married,45,1,-1,0,0,0,0,114324,238058,236220,233586,234661,233304,244500,8613,8000,11000,8093,6399,1,1,6084612192505995247
27103,120000,male,university,single,34,-1,-1,-1,-1,-1,-1,1236,856,856,856,856,856,856,856,856,856,856,856,0,0,10942544546983795285
27104,220000,male,graduate_school,single,30,-2,-2,-2,-2,-2,-2,2895,-1,-1,300,90,2194,0,0,301,90,2204,547,0,0,6238686373105318729
27105,10000,male,university,married,44,-1,-1,-1,-1,-1,-2,390,390,0,780,0,0,390,0,780,0,0,0,0,0,1136050148736159344
27106,60000,male,university,married,47,0,0,0,0,0,2,29324,30333,31835,33602,38127,37382,1500,2000,2300,5100,0,2000,1,1,15270978699432040375
27107,150000,male,high_school,single,32,-1,-1,-1,-1,-1,-1,1437,162,116,162,530,367,162,116,162,530,367,111,0,0,7934709934789619188
27108,130000,male,university,single,41,0,0,0,0,0,0,124391,126032,123746,123107,42897,39378,4442,5200,5012,2500,5000,2000,0,0,2251935865705195574
27109,210000,male,high_school,married,49,0,0,0,0,0,0,27984,27686,29209,28326,26198,25020,1500,2000,1500,1000,1500,1300,0,0,3363000939200041955
27110,70000,male,university,single,36,0,0,0,0,0,0,20857,22199,23834,25353,27075,28092,2000,2000,2000,2000,3000,830,0,0,7413218256638133452
27111,130000,male,university,married,37,0,0,0,2,2,2,25991,28053,30891,30096,32169,31520,2500,3300,0,2578,0,3225,1,1,13528283870493169078
27112,70000,male,high_school,married,46,1,2,2,2,2,2,11300,10822,13633,13117,14096,13727,0,3000,0,1200,0,1500,1,1,3993563415063701136
27113,260000,male,other_or_unknown,married,48,0,0,0,0,0,0,135437,65892,60762,52402,51391,43070,19020,19002,19001,20002,18063,119660,1,1,5637665292962417049
27114,60000,male,university,single,29,0,0,0,0,0,0,50901,54050,54555,15177,16610,16821,4000,2500,2000,2000,628,3525,0,0,3775628242463467910
27115,110000,male,graduate_school,single,33,0,0,0,0,0,0,9495,12633,88334,53978,23687,26567,4018,80004,1500,12013,7000,2000,0,0,9928173175269669240
27116,230000,male,university,married,33,1,-1,-1,-1,-1,-1,0,1427,0,198,0,525,1427,0,198,0,525,0,0,0,15584226826274030915
27117,100000,male,high_school,single,33,1,-2,-1,2,-1,0,0,0,1991,1991,93536,95373,0,1991,0,93536,3500,8000,0,0,382084876712514075
27118,360000,male,high_school,married,42,0,0,0,0,0,0,226988,217735,207215,197096,187693,177338,8006,7506,7006,7006,6103,5506,0,0,1877869072750933043
27119,120000,male,graduate_school,married,43,-1,-1,-1,-1,-1,-1,3131,4176,2541,5648,4122,0,5126,2557,5667,4144,0,3463,0,0,15254744650868009168
27120,230000,male,high_school,single,41,0,0,0,0,0,0,9552,11376,13185,14648,15419,15423,2000,2000,2000,1000,562,2000,1,1,578918181291467815
27121,150000,male,university,single,31,0,0,0,0,0,0,19057,20091,21423,23927,25718,136667,1500,1500,3000,2000,111338,4000,0,0,6907865419871589260
27122,450000,male,graduate_school,single,31,1,2,2,2,-2,-2,153246,151659,10199,0,0,0,4009,2000,0,0,0,0,1,1,11976856409966242870
27123,150000,male,graduate_school,single,31,2,2,2,2,2,3,57504,58590,64813,63048,120660,122762,2500,7628,0,61923,4500,3900,1,1,5049524981503793789
27124,170000,male,graduate_school,married,41,0,0,0,0,0,0,70317,56742,49176,41969,37409,36214,2579,5019,10041,5012,5024,5012,0,0,6111536018781925677
27125,270000,male,graduate_school,married,40,0,0,0,0,0,0,3686,4699,5718,6727,6861,7005,1084,1103,1112,246,255,651,0,0,15920193777647428601
27126,500000,male,graduate_school,single,38,-2,-2,-2,-2,-2,-2,0,0,0,8086,0,0,0,0,8086,0,0,0,0,0,6744365543704824369
27127,300000,male,graduate_school,married,35,-1,-1,-1,-1,-2,-2,1246,1217,338,0,0,0,1217,338,0,0,0,0,0,0,774161031192970042
27128,150000,male,graduate_school,married,35,-1,-1,-1,-1,-1,-1,18786,6879,16643,4869,9157,9624,6879,16701,4883,9199,9652,443,0,0,12790338658333603269
27129,360000,male,graduate_school,single,34,0,0,0,0,0,0,350178,359050,366591,331833,288709,290583,15000,15502,13801,9852,10224,10010,0,0,14723412499020896304
27130,110000,male,university,married,42,0,0,0,0,2,2,70265,74102,77901,84592,82350,87186,5000,5000,8000,0,7000,0,1,1,2347202875819752708
27131,360000,male,graduate_school,married,38,0,0,0,-1,0,0,47026,88355,54913,25407,22179,337,48564,10072,25821,609,1,10425,0,0,7543747770136655342
27132,220000,male,graduate_school,single,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16219418215651788820
27133,230000,male,graduate_school,single,45,0,0,0,0,0,0,92129,92690,93596,79320,64268,65193,3510,3998,2431,1697,1971,2046,0,0,10747738988386191621
27134,500000,male,high_school,married,47,-1,-1,-1,-1,-1,0,1665,1665,1665,1665,8805,8764,1666,1666,1666,8806,1625,2808,0,0,17751160773573034624
27135,210000,male,university,married,43,0,0,0,0,0,0,48540,38410,40291,31869,32186,25554,4000,5013,4000,5000,5000,5000,0,0,15430053566339937547
27136,500000,male,university,married,47,-1,-1,-1,-1,-1,-1,18463,17849,12818,5674,11416,36000,18011,12818,5674,11416,36018,14537,0,0,1452255729491615241
27137,30000,male,high_school,married,33,3,2,2,0,0,2,19932,20708,20089,22717,26073,25583,1400,0,3000,5000,0,800,1,1,10387246681506572321
27138,490000,male,high_school,married,45,0,0,2,0,0,0,56294,57088,55597,55040,51938,60606,8000,0,5000,3000,10000,3000,0,0,6571326891782212689
27139,240000,male,university,married,48,0,0,0,0,0,0,236767,236769,238769,235603,233374,230897,8622,8922,8519,8499,8418,8420,0,0,867969122734558173
27140,200000,male,graduate_school,married,46,2,2,2,2,2,2,64158,65506,66872,65199,79104,80692,3000,3000,0,15000,3000,3000,1,1,11618139962149155120
27141,490000,male,university,single,42,0,0,0,0,0,0,455520,464727,477884,488808,427064,436172,16100,20000,19000,16000,16000,15000,0,0,2931879970975366085
27142,240000,male,university,married,47,0,0,0,0,-1,-1,205495,236484,243567,44351,193283,21682,34700,11005,8006,202000,8505,377000,0,0,3455084189231171684
27143,160000,male,graduate_school,single,29,-1,-1,-2,-1,0,0,4908,0,0,3166,3166,0,0,0,3166,0,0,4493,0,0,17786525465919743960
27144,60000,male,university,single,30,-1,-1,2,-1,-1,-1,921,1498,749,749,58852,6295,1498,0,749,58852,6295,0,0,0,8361733003848578336
27145,160000,male,other_or_unknown,single,40,0,0,0,0,0,0,152240,152159,154523,156121,118248,119911,7650,6300,4800,3800,4600,4300,0,0,6670594755683674818
27146,400000,male,high_school,married,42,0,0,0,0,0,0,95014,97074,98274,84698,58612,55610,5000,3532,4005,1482,1452,3000,1,1,2070096609671888812
27147,320000,male,university,married,33,0,0,0,0,0,0,254065,136709,81130,103543,105623,107549,68000,12000,25000,3208,4031,94390,0,0,8294240330324059301
27148,340000,male,graduate_school,single,38,-1,-1,-2,-2,-2,-2,9054,1868,1135,0,0,0,1868,1144,0,0,0,0,0,0,15126216317241624994
27149,240000,male,high_school,married,45,0,0,0,0,0,0,135367,135091,133047,132264,130372,133170,6300,4800,4737,4667,4900,4849,0,0,3685167037005587564
27150,100000,male,graduate_school,single,30,2,2,2,0,0,2,33217,34372,33543,34260,36580,37347,2000,0,1580,2900,1500,1600,1,1,12231525629428937782
27151,50000,male,graduate_school,married,46,0,0,0,0,2,2,13176,15945,17180,18811,18380,19086,3000,1500,2000,0,2000,0,0,0,12900039880674985104
27152,200000,male,graduate_school,married,36,1,-2,-2,-1,0,-1,-95,-95,-95,5,1005,21,0,0,100,1000,500,0,0,0,8373581231077539104
27153,280000,male,high_school,married,44,0,0,0,0,0,0,38242,41083,55444,57115,54076,58155,4000,15000,3026,3000,8043,2000,0,0,14684110117261608310
27154,360000,male,university,married,37,-2,-2,-2,-2,-2,-2,346,9138,-1,377,2899,376,9182,0,378,2912,377,3208,0,0,3863461144857163448
27155,20000,male,university,married,43,2,2,2,2,4,3,14301,17069,17818,20251,19657,19072,3000,1300,3000,0,0,0,1,1,2754188523506818990
27156,160000,male,other_or_unknown,married,47,-1,-1,-1,-1,0,-1,386,907,3707,6987,3853,4613,907,3707,6991,77,4613,4099,0,0,15307717422718715962
27157,30000,male,university,single,29,7,6,5,4,3,2,33666,32875,32101,31071,30136,28496,0,0,0,0,0,1642,1,1,18241210865283001812
27158,90000,male,graduate_school,single,29,2,2,2,2,2,2,11512,12524,13523,13704,13882,14015,1500,1500,700,700,500,0,1,1,4565756599095340526
27159,20000,male,university,married,43,0,0,0,0,0,0,12721,14102,14870,16116,16436,16781,1600,1300,1500,588,610,611,1,1,9157091350679644141
27160,100000,male,high_school,single,30,0,0,0,0,2,2,37709,39588,42455,45173,46134,45263,2500,3500,3420,2000,0,6000,1,1,2741479621785678835
27161,20000,male,high_school,married,40,3,2,2,2,2,2,300,300,300,300,300,300,0,0,0,0,0,0,1,1,10880248913659020665
27162,300000,male,high_school,married,40,0,0,0,0,0,0,39883,42349,44095,46502,47578,48959,3000,2600,3000,2000,2000,2000,0,0,17460141932729319476
27163,70000,male,university,single,31,0,0,0,0,0,0,67958,66157,67569,67127,66483,65251,2500,2486,2700,2700,2500,3000,0,0,10718367348474713873
27164,10000,male,graduate_school,married,42,4,3,2,2,2,0,6744,6494,6247,7975,7701,7787,0,0,2000,0,359,331,0,0,10343406121564146601
27165,50000,male,university,single,42,0,0,0,0,0,0,7217,8291,9649,10975,11292,11610,1200,1500,1500,500,500,500,0,0,14342557846401147409
27166,280000,male,university,married,40,1,2,0,0,0,0,238094,228523,191098,160149,154421,156022,0,8000,6000,5000,10000,5000,0,0,6285015189570688323
27167,10000,male,high_school,single,44,1,2,0,0,0,0,7816,7542,8561,9571,9761,10106,0,1149,1159,349,502,200,0,0,17789147962757359367
27168,10000,male,university,married,29,0,0,0,0,0,0,8275,8409,8600,9470,6690,9690,2800,2000,1500,900,3000,0,1,1,14872287756501895207
27169,20000,male,graduate_school,single,29,0,0,0,2,0,0,13835,14897,17512,16926,17368,17959,1600,3170,0,1000,1000,3000,0,0,7671540824118953214
27170,200000,male,graduate_school,single,30,0,0,0,0,0,-1,70185,71417,73534,74785,79985,3065,3000,3000,2000,5400,3080,998,0,0,17068774051069180760
27171,140000,male,university,married,34,0,0,0,0,0,0,70649,72069,74140,76421,82223,84296,3100,3140,3421,7000,3296,3283,0,0,13574379614535106532
27172,100000,male,graduate_school,single,32,0,0,0,0,0,0,83845,87580,84140,86400,87275,89082,4500,3300,3881,2500,2519,2700,0,0,9543784611326864141
27173,170000,male,graduate_school,single,33,-1,-1,-1,-1,-1,-1,2371,316,316,316,316,316,316,316,316,316,316,1316,0,0,7424097609907148986
27174,160000,male,high_school,married,33,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,0,0,10052713369423284632
27175,190000,male,university,single,38,0,0,0,0,-1,-1,3816,4575,5029,6494,678,11928,1100,1300,2000,678,11514,0,0,0,3351673801087685163
27176,180000,male,university,single,36,0,0,0,0,0,0,134496,136613,133557,129909,133043,133835,6600,6600,6000,6000,6000,5000,0,0,1408626875271056507
27177,500000,male,graduate_school,married,36,1,-2,-2,-2,-2,-2,-44,-44,-44,-44,-44,-44,0,0,0,0,0,0,0,0,10935707478230221966
27178,340000,male,graduate_school,married,42,-2,-2,-2,-2,-2,-2,6888,2913,340,2823,13045,14006,2913,340,2823,13062,14016,4513,0,0,10904210460901097861
27179,120000,male,high_school,married,42,2,2,-2,-2,-2,-2,61650,0,0,0,0,0,0,0,0,0,0,0,1,1,610708213038797321
27180,180000,male,graduate_school,married,38,0,0,0,0,0,0,21336,22376,23412,25013,25899,26680,1400,1400,2000,1300,1200,1000,0,0,3994848085544300539
27181,200000,male,high_school,married,48,-2,-2,-2,-2,-2,-2,2772,3831,8640,433,14398,3475,4127,8683,436,14595,3516,7651,0,0,13473925426228391106
27182,230000,male,graduate_school,married,45,0,0,0,0,0,0,24901,26071,27937,28774,29202,29683,1500,2200,2000,1100,1000,980,0,0,5789990249932138026
27183,120000,male,graduate_school,single,27,0,0,0,0,0,0,45375,52437,50473,45087,35424,31760,12000,5024,5000,5000,4000,5000,0,0,14027102962610486904
27184,150000,male,graduate_school,single,46,0,0,0,0,0,0,69627,49082,50170,46725,100503,54798,5000,3000,3000,5000,10000,5000,0,0,4378715807622487774
27185,80000,male,university,single,27,1,2,-1,-1,-1,-1,3751,832,2696,1457,990,3356,2,2704,1461,993,3366,5012,1,1,16710091616930848130
27186,90000,male,university,single,27,0,0,2,0,0,0,49271,51425,47756,45977,43936,37142,3011,1207,1619,1576,1600,2000,0,0,12358359830907421405
27187,200000,male,graduate_school,single,28,-1,-1,-1,-1,-1,-1,5838,2256,9552,4215,3400,3286,2256,9588,5135,3487,3295,7791,0,0,6043395366633270281
27188,240000,male,high_school,single,28,0,0,-1,-1,-2,-2,22334,13842,1425,10591,1793,1509,3851,1467,10594,1802,1516,1193,0,0,2506374183023216856
27189,120000,male,graduate_school,single,28,0,0,0,0,0,0,120942,118576,118240,116142,115087,117647,4585,5923,4533,4200,4433,4241,0,0,17875570699007916123
27190,120000,male,university,single,29,1,-1,-1,-1,0,-1,0,326,326,652,326,326,652,326,652,0,326,326,1,1,1241253082220910469
27191,230000,male,graduate_school,married,29,2,0,0,0,0,0,306836,295324,303082,307038,116506,19085,9062,10978,10361,2507,490,308,0,0,15710329417383204170
27192,230000,male,graduate_school,single,34,-1,-1,-1,-1,-1,-1,476,476,476,476,476,4145,476,476,476,476,4145,476,0,0,8769555137930416547
27193,250000,male,graduate_school,single,32,3,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1,1,16363089188220910833
27194,330000,male,graduate_school,single,32,0,0,-2,-2,-2,-2,16352,0,0,0,0,0,0,0,0,0,0,0,1,1,17562615403352918725
27195,470000,male,university,married,32,0,0,0,0,0,0,176838,181224,143173,145293,148871,152309,9000,7000,6000,6000,6000,6000,0,0,4192839813417942745
27196,310000,male,graduate_school,married,33,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,1,12212122511103637177
27197,20000,male,high_school,married,48,-1,0,-1,-1,2,0,1522,1261,1261,2126,1573,1170,1000,1261,2126,0,0,150,1,1,10916910362552321830
27198,150000,male,high_school,single,45,-1,-1,-1,-1,-1,0,6129,6051,5901,671,37082,34725,6051,5901,671,37082,5000,5000,0,0,9660268725556993265
27199,30000,male,university,married,35,1,-1,-1,2,0,0,0,26232,29093,28319,29064,28658,26232,3300,0,1200,1100,1500,1,1,4178028936797355534
27200,330000,male,graduate_school,married,37,-1,-1,-1,-1,-1,-1,694,0,2023,-22,2870,860,0,2023,0,2892,1059,1727,0,0,15697036947492108658
27201,180000,male,graduate_school,married,42,-1,-1,-1,-2,-2,-2,1568,1550,-18,-18,-18,-18,1550,0,0,0,0,0,0,0,1337459027260352976
27202,360000,male,university,married,38,-2,-2,-2,-2,-2,-2,1288,2508,2500,0,0,0,2520,2500,0,0,0,0,0,0,14291935652106212125
27203,150000,male,university,married,43,0,0,0,0,0,0,122084,126042,128706,131333,133974,136907,5000,3700,3719,3756,4031,3914,0,0,187999200661086172
27204,280000,male,high_school,other_or_unknown,42,1,-2,-1,0,0,0,-191,-191,5612,6917,10247,11822,0,6100,4000,3500,2500,2000,0,0,6429344015942216113
27205,130000,male,high_school,married,39,0,-1,-1,-1,-1,-1,51790,390,390,390,390,390,390,390,390,390,390,390,0,0,11092296514452964816
27206,240000,male,university,married,47,0,0,2,2,0,0,125055,133825,136232,132569,135007,34036,12400,6000,0,5806,2198,1207,0,0,15102717714664634271
27207,90000,male,university,married,41,0,0,-1,0,0,0,3014,-1750,76674,77974,80064,81747,1757,79786,2836,3657,2972,6228,0,0,1675694264958810006
27208,190000,male,university,married,41,0,0,0,2,0,0,66506,67540,116043,107533,89331,91477,3000,50030,130,5000,4000,5000,0,0,16582999392297479870
27209,20000,male,graduate_school,married,41,0,0,0,0,0,0,19796,18510,16077,16389,11286,12833,1507,4011,5066,1003,7000,3000,0,0,3840989754972907717
27210,50000,male,university,married,40,0,0,2,2,2,2,42511,46526,46831,50799,50540,48700,5000,2175,5520,2000,302,2000,1,1,16126487194920441848
27211,160000,male,graduate_school,single,27,-1,-1,-1,-1,-1,-2,1111,1111,0,6795,0,0,1111,0,6795,0,0,0,0,0,17632023499465376424
27212,60000,male,high_school,single,31,2,2,2,2,0,0,31649,30841,34336,33489,35615,38027,0,4000,0,3000,3000,2000,1,1,14735406682570409165
27213,150000,male,graduate_school,single,27,0,0,0,0,0,0,56918,58368,59830,60134,26607,0,3000,3000,2000,0,0,0,0,0,970711865977296261
27214,100000,male,graduate_school,single,27,2,0,0,2,2,2,34694,36014,39321,39145,39494,39896,1900,4200,900,1400,900,6440,1,1,10822779287728259968
27215,60000,male,university,married,35,2,2,2,2,2,2,20195,21267,21332,21680,23011,23498,1700,700,1000,2000,1000,0,0,0,17747825368092884589
27216,220000,male,graduate_school,married,37,-1,-1,-1,0,-1,-1,8821,17039,7113,9574,1727,4201,20059,7540,9571,1739,4918,0,0,0,10966133993132990280
27217,130000,male,graduate_school,single,49,2,2,2,2,2,2,68739,70024,68345,72487,73591,75161,3000,0,5900,2900,2900,2900,1,1,12330307536207676565
27218,10000,male,high_school,single,42,1,2,2,2,0,0,8090,6339,8623,5885,4417,5190,0,2586,0,1000,1000,345,1,1,2257976417555364391
27219,200000,male,high_school,single,31,0,0,0,-2,-1,0,6492,6069,-202,1201,1200,0,1050,0,1302,100,0,0,0,0,8043625176233976935
27220,150000,male,high_school,married,42,0,0,0,0,0,0,148826,148568,151864,147485,106607,98109,6000,6012,5012,5000,4000,4000,0,0,17244717347423031777
27221,100000,male,graduate_school,single,32,0,0,0,0,0,0,26650,26127,26608,24689,25699,26809,2000,2000,2000,1700,1500,1500,0,0,18245782424015349855
27222,300000,male,university,single,36,2,2,2,2,2,2,285177,291282,293497,293046,291883,297169,13003,9003,8114,4403,8838,604,1,1,12518162842942993362
27223,160000,male,graduate_school,single,30,1,-1,-1,-1,0,-1,0,650,0,650,325,325,650,0,650,0,325,325,1,1,16469839051588668343
27224,500000,male,graduate_school,single,31,0,0,-1,-1,-1,-1,30056,18415,1697,-107,2693,5393,6000,1697,0,2800,5400,8300,0,0,1226990575557153543
27225,80000,male,high_school,single,34,0,0,0,0,0,2,72463,77862,78520,69750,48707,47418,7000,3000,3000,3600,0,2000,1,1,15112140531629360017
27226,90000,male,university,married,31,0,0,2,0,0,0,77107,93894,91508,86167,49479,50704,20000,0,3752,1726,2003,2000,0,0,1630901845695341182
27227,320000,male,graduate_school,married,33,-2,-2,-2,-2,-2,-2,1877,4094,4664,3878,22483,4097,4114,4687,3985,22595,4117,5838,0,0,1471405590375819065
27228,390000,male,graduate_school,married,35,-1,-1,0,0,0,0,14673,83728,67892,65246,68949,52724,83728,2637,2576,5000,2724,2000,0,0,5903009436736968123
27229,30000,male,university,married,40,1,4,3,2,2,3,14557,14039,13528,13810,14488,13971,0,0,800,1200,0,0,1,1,969201356101765911
27230,170000,male,university,married,34,1,-2,-1,-1,0,0,-8,-8,2698,6951,12753,12023,0,2706,6954,7002,241,13074,0,0,17200225113642138964
27231,200000,male,graduate_school,single,36,2,2,2,0,0,0,89082,91055,89064,90019,92850,98666,4000,0,3000,4000,7000,4000,1,1,5850804792586021596
27232,380000,male,other_or_unknown,married,48,-1,-1,-1,-1,0,-1,17670,10179,11824,23991,13944,20962,10233,13826,24071,4065,21061,28484,0,0,16856716386897030939
27233,260000,male,graduate_school,married,43,-1,-1,-2,-2,-1,-1,1350,0,0,0,760,0,0,0,0,760,0,935,0,0,8855446583002262846
27234,360000,male,graduate_school,married,32,-1,-1,-1,-1,-1,-1,7462,2708,5562,3906,8413,3079,2721,5588,3924,8454,3093,4095,0,0,11620822608545659876
27235,240000,male,graduate_school,married,35,-1,-1,-1,0,-1,-1,2024,2007,21790,17102,13367,22659,2017,21817,1120,13434,22772,22820,0,0,7185394708216036926
27236,100000,male,graduate_school,single,31,1,2,2,0,0,2,20505,22553,21904,23531,24636,25592,2700,0,2000,1500,1500,0,0,0,13227481225941676806
27237,90000,male,university,married,39,0,0,0,0,0,0,88081,83960,84963,56089,57355,58394,3244,2600,2037,2200,2110,7000,1,1,11134120979780392663
27238,290000,male,university,single,38,-1,-1,-1,-1,-1,-1,72607,1995,2791,4644,2936,2245,2003,2803,4680,2956,2254,1811,0,0,15884684384581213757
27239,80000,male,high_school,single,42,0,0,2,0,0,0,11204,17587,17405,20207,23308,26406,6922,441,3450,3541,3545,3649,0,0,1624284205166892562
27240,240000,male,graduate_school,married,39,-1,-1,-1,-1,-1,-1,14719,3192,4389,10179,5413,1899,3192,4397,10179,5413,1899,21986,0,0,1312160912707780566
27241,30000,male,graduate_school,single,29,0,0,0,0,0,-1,17960,18968,19958,21448,15567,22,1610,1600,2050,341,22,5000,0,0,14740472571254376891
27242,30000,male,university,married,42,2,0,0,0,0,0,29492,29329,30720,29204,28219,28501,1488,1879,1624,900,900,900,0,0,16963295473436766005
27243,50000,male,university,single,33,0,0,0,0,0,0,18844,20039,21076,20578,19046,18998,1500,1371,2000,2000,1000,1000,1,1,3597834433522316144
27244,180000,male,high_school,married,37,-1,-1,-1,0,-1,-1,1170,420,2745,3053,1012,1312,420,2745,1000,1392,1312,1110,1,1,13110878850141473337
27245,310000,male,university,married,32,0,0,0,0,0,2,11416,15864,18599,21277,25896,25354,5000,3000,3000,5000,0,1000,0,0,538064610825190897
27246,80000,male,graduate_school,single,35,0,0,0,0,0,0,52132,52568,54108,55310,48198,43536,3000,3000,3000,2000,2000,2000,0,0,8457504430951342049
27247,50000,male,university,married,42,1,2,0,0,-1,2,49559,48019,45368,-500,7907,7258,0,2200,0,8407,0,1000,0,0,7903241835830388321
27248,390000,male,high_school,single,35,0,0,0,0,0,0,55213,59122,72930,76543,78143,77763,10000,20000,10000,8000,6000,5000,0,0,4265708820182030144
27249,440000,male,graduate_school,single,39,0,0,0,0,0,0,120448,115977,104887,86807,71641,12420,3939,3506,3589,3061,1031,1044,0,0,13607598767148125802
27250,50000,male,university,single,30,1,-1,-1,-1,0,0,0,676,-104,9732,9927,9339,676,0,10500,337,333,407,0,0,247400670623400569
27251,210000,male,graduate_school,married,33,0,0,0,0,0,0,154714,150011,139854,138054,136674,136196,4830,4700,4515,4426,4436,4765,0,0,10168611473657471069
27252,230000,male,high_school,single,34,0,0,0,0,0,0,137122,138268,127797,130490,110153,112253,6700,6500,6513,4601,5000,5000,0,0,5130874935565622949
27253,50000,male,university,married,43,0,0,0,0,0,0,27681,28287,28924,29521,29876,30201,1458,1485,1472,1217,1347,558,0,0,5203162077350905043
27254,100000,male,high_school,single,48,-1,-1,2,2,-1,-1,390,780,390,0,780,0,780,0,0,780,0,0,1,1,6415568455642856675
27255,80000,male,graduate_school,married,46,2,2,2,2,2,2,40509,40551,42592,43296,43892,43060,1000,3000,1700,1600,0,3500,0,0,15743948500336832365
27256,250000,male,high_school,married,28,0,0,0,0,0,0,249827,191305,90497,92278,93354,95309,8500,3899,3913,3186,3301,3525,0,0,10796159225934648339
27257,150000,male,high_school,married,45,-2,-2,-2,-2,-2,-2,389,349,8362,882,1594,1385,350,8403,886,1602,1391,1156,0,0,15652457138274193574
27258,140000,male,high_school,married,42,0,0,0,0,0,0,137952,141168,143215,61586,70626,72723,7000,6110,5000,10014,5011,5005,0,0,5836520883687953637
27259,530000,male,graduate_school,married,35,0,0,0,0,0,0,339912,335081,333120,304353,282876,288945,12188,12639,11123,9600,10028,16947,0,0,11575873007524806076
27260,20000,male,graduate_school,single,30,2,2,2,2,0,0,16855,17272,19820,19104,19646,20527,1000,2832,0,658,1151,0,1,1,7350505799953795841
27261,130000,male,graduate_school,married,29,0,0,0,0,0,0,71051,67664,66258,62697,48210,46255,3000,3000,6000,2000,2000,2000,0,0,6433442298409836814
27262,20000,male,high_school,single,34,1,4,3,2,2,2,15526,14996,14474,13944,15073,14692,0,0,0,1363,0,2000,0,0,12327743405213422693
27263,50000,male,university,married,38,3,2,3,2,2,2,33759,36388,35527,36247,35367,37537,3500,0,1600,0,2900,0,1,1,6899611476751232985
27264,470000,male,high_school,single,37,2,2,0,0,0,0,519901,499024,494290,470617,398523,389927,0,20600,19000,14000,13600,13600,1,1,11915451579199245736
27265,310000,male,university,single,41,0,0,0,0,0,0,369398,342174,298536,168389,151755,73083,10250,9278,7000,7000,5000,188000,0,0,3034132397237579984
27266,180000,male,university,married,49,-2,-2,-2,-2,-2,-2,0,0,0,0,45,0,0,0,0,45,0,2380,0,0,18133436274820708737
27267,310000,male,graduate_school,married,45,-2,-2,-2,-2,-2,-2,8964,1168,6495,-16,-16,-16,1174,6527,0,0,0,0,0,0,15168541066415110804
27268,160000,male,graduate_school,married,42,2,2,0,0,2,2,14137,13613,14634,16532,15969,17701,0,1247,2145,0,2000,0,1,1,1782020003597817853
27269,500000,male,university,single,32,0,0,0,2,0,0,126599,132527,138945,142235,144959,148697,8000,8500,7000,7000,6000,15000,0,0,1422484736254191089
27270,380000,male,university,married,37,0,0,0,0,0,0,288908,288614,245375,249931,209711,185920,12036,11483,9578,6884,6549,6520,0,0,3353978140608102241
27271,250000,male,other_or_unknown,married,35,-2,-2,-2,-2,-2,-2,22839,7745,12035,33604,0,1190,7783,12046,33718,0,1190,590,0,0,6107842396448600451
27272,500000,male,graduate_school,single,39,-1,-1,-1,-1,-1,0,22204,83528,-24702,23804,92715,6655,83643,472,113935,108041,33,3984,0,0,6687739709507770192
27273,210000,male,graduate_school,single,33,-1,-1,-1,-1,-1,-1,10635,9921,2570,14722,11220,14800,10046,2570,14722,11220,14800,7250,0,0,11551212940228739971
27274,250000,male,graduate_school,married,46,-2,-2,-2,-2,-2,-2,0,0,500,0,0,0,0,500,0,0,0,0,1,1,1765171893405101019
27275,60000,male,graduate_school,single,28,0,0,0,2,0,0,59114,59350,62130,56391,39083,39122,2800,4905,10,1600,1600,1600,0,0,4674545116363941213
27276,200000,male,university,married,44,-1,-1,-1,-1,-1,-1,4735,3668,21602,3760,2925,16751,3679,21666,4971,2933,16759,5010,0,0,1342092708395086598
